Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2440000,1.2646332,31.42071197411003,1343.9726095955923,0.029151903,0.10032362459546926,0.10032362459546926,1.0
2450000,1.2695338,30.40251572327044,1337.3988914238,0.046412747,0.0,0.0,1.0
2460000,1.2669021,29.982142857142858,1331.0480100102639,0.024401119,-0.018518518518518517,-0.018518518518518517,1.0
2470000,1.2655298,31.171140939597315,1330.8152332682562,0.030260708,0.06451612903225806,0.06451612903225806,1.0
2480000,1.2701238,30.929712460063897,1327.356079336273,-0.036464125,-0.022364217252396165,-0.022364217252396165,1.0
2490000,1.2672282,31.705882352941178,1324.4750158737434,0.017244544,0.006535947712418301,0.006535947712418301,1.0
2500000,1.2636425,31.20967741935484,1323.620316959675,0.06933697,0.07741935483870968,0.07741935483870968,1.0
2510000,1.2639178,31.280645161290323,1329.9215259631287,-0.009989864,0.012903225806451613,0.012903225806451613,1.0
2520000,1.2645926,32.20265780730897,1335.1586956825035,-0.017224656,-0.023255813953488372,-0.023255813953488372,1.0
2530000,1.2624563,31.39482200647249,1337.4108867210293,0.049847256,0.08090614886731391,0.08090614886731391,1.0
2540000,1.2652062,30.398119122257054,1342.4833381997253,-0.019771945,-0.025157232704402517,-0.025157232704402517,1.0
2550000,1.259406,30.81904761904762,1334.0778088594554,-0.016168805,0.0949367088607595,0.0949367088607595,1.0
2560000,1.259098,28.228070175438596,1337.2204566480264,-0.002418544,0.08504398826979472,0.08504398826979472,1.0
2570000,1.2571309,31.006430868167204,1334.630352033055,0.0023159217,-0.02564102564102564,-0.02564102564102564,1.0
2580000,1.259044,28.622418879056045,1330.2431980012486,-0.00366252,0.0029498525073746312,0.0029498525073746312,1.0
2590000,1.2581782,32.416666666666664,1334.9791867606916,0.002366724,0.013333333333333334,0.013333333333333334,1.0
2600000,1.2557768,29.415902140672785,1335.1940177634385,0.06873725,0.10703363914373089,0.10703363914373089,1.0
2610000,1.2510154,31.09294871794872,1338.0936615721657,0.020162169,0.01282051282051282,0.01282051282051282,1.0
2620000,1.2531495,28.430678466076696,1335.713744506177,-0.0037769729,0.032448377581120944,0.032448377581120944,1.0
2630000,1.2557734,30.19626168224299,1343.7320590457916,0.07155342,0.1526479750778816,0.1526479750778816,1.0
2640000,1.2504495,31.560260586319217,1351.5318128531333,0.056086574,0.10097719869706841,0.10097719869706841,1.0
2650000,1.2510172,30.645569620253166,1352.557321435076,0.021893099,0.0189873417721519,0.0189873417721519,1.0
2660000,1.2536999,31.553745928338763,1358.112360191294,0.03303271,0.12052117263843648,0.12052117263843648,1.0
2670000,1.2501317,32.54849498327759,1359.972447947739,-0.013992934,-0.020134228187919462,-0.020134228187919462,1.0
2680000,1.2499897,31.25242718446602,1352.4061813414244,0.02324364,0.03225806451612903,0.03225806451612903,1.0
2690000,1.2513236,29.156626506024097,1351.5378793319446,0.03508894,0.04216867469879518,0.04216867469879518,1.0
2700000,1.2528358,31.5114006514658,1348.5404079479056,0.008897643,0.035830618892508145,0.035830618892508145,1.0
2710000,1.2523875,31.316129032258065,1346.3079503071144,0.021373011,0.00967741935483871,0.00967741935483871,1.0
2720000,1.2513475,32.474916387959865,1340.7035963698959,0.016280904,-0.030100334448160536,-0.030100334448160536,1.0
2730000,1.2491146,32.41137123745819,1334.714586194137,-0.03155688,-0.11705685618729098,-0.11705685618729098,1.0
2740000,1.2508094,31.848684210526315,1330.5647557764464,0.00912596,-0.006578947368421052,-0.006578947368421052,1.0
2750000,1.2466946,32.3687707641196,1329.7813355360843,0.033001903,0.06312292358803986,0.06312292358803986,1.0
2760000,1.2459954,31.77124183006536,1336.3162514133342,0.061895296,0.0196078431372549,0.0196078431372549,1.0
2770000,1.2498368,30.64012738853503,1335.0193123779757,0.0048800684,-0.006369426751592357,-0.006369426751592357,1.0
2780000,1.2528465,31.322580645161292,1338.553435513784,0.0046841376,0.07741935483870968,0.07741935483870968,1.0
2790000,1.2507823,34.48398576512456,1337.6225426601634,-0.02340436,-0.010676156583629894,-0.010676156583629894,1.0
2800000,1.2467778,33.6401384083045,1339.302697923889,0.025385771,0.14878892733564014,0.14878892733564014,1.0
2810000,1.2446805,31.77124183006536,1345.4022464060765,-0.011156008,0.013071895424836602,0.013071895424836602,1.0
2820000,1.248847,31.555555555555557,1345.8692004984782,0.025084483,0.0196078431372549,0.0196078431372549,1.0
2830000,1.2475169,31.898026315789473,1343.9625119838572,-0.020888321,-0.013157894736842105,-0.013157894736842105,1.0
2840000,1.243437,33.57241379310345,1343.044542230528,0.008342045,0.006896551724137931,0.006896551724137931,1.0
2850000,1.2414573,34.164912280701756,1342.3714297849608,0.045911685,0.035211267605633804,0.035211267605633804,1.0
2860000,1.2421645,32.47986577181208,1336.7269959174603,0.016262678,0.05016722408026756,0.05016722408026756,1.0
2870000,1.2458009,34.40955631399317,1349.8494702116593,0.05973774,0.1103202846975089,0.1103202846975089,1.0
2880000,1.2427292,33.78623188405797,1350.562859971769,-0.00918515,-0.006944444444444444,-0.006944444444444444,1.0
2890000,1.2402663,33.28082191780822,1348.1504684019446,-0.017191166,-0.06164383561643835,-0.06164383561643835,1.0
2900000,1.2401676,32.65993265993266,1344.3340950631666,-0.0051552188,-0.037037037037037035,-0.037037037037037035,1.0
2910000,1.241139,32.817567567567565,1342.4627017272542,-0.04413639,-0.0945945945945946,-0.0945945945945946,1.0
2920000,1.2417709,34.512455516014235,1333.3695409523755,-0.03442658,-0.05338078291814947,-0.05338078291814947,1.0
2930000,1.2400198,32.78787878787879,1333.560337198097,0.018394316,-0.003367003367003367,-0.003367003367003367,1.0
2940000,1.2361104,31.106109324758844,1326.7311969674242,-0.06484617,-0.06752411575562701,-0.06752411575562701,1.0
2950000,1.2388569,33.6875,1323.847926197666,-0.030375259,0.034722222222222224,0.034722222222222224,1.0
2960000,1.235358,34.06315789473684,1331.5267179073367,0.0583221,0.15789473684210525,0.15789473684210525,1.0
2970000,1.2338748,35.48540145985402,1335.5601191149178,0.009708018,0.0364963503649635,0.0364963503649635,1.0
2980000,1.2348047,32.76767676767677,1335.0022991091246,-0.042075925,-0.12457912457912458,-0.12457912457912458,1.0
2990000,1.23507,32.94897959183673,1328.5593296861655,-0.0020194605,-0.02040816326530612,-0.02040816326530612,1.0
3000000,1.232077,32.148514851485146,1333.24865011178,0.055915933,0.09570957095709572,0.09570957095709572,1.0
3010000,1.2335479,30.555205047318612,1338.1172382732955,-0.032355253,-0.012658227848101266,-0.012658227848101266,1.0
3020000,1.2313701,34.262411347517734,1341.140572036143,-0.0074847983,0.045936395759717315,0.045936395759717315,1.0
3030000,1.2345303,33.023809523809526,1345.9402575939619,0.013776502,0.06802721088435375,0.06802721088435375,1.0
3040000,1.2330077,31.570032573289904,1351.7735383766492,0.04529284,0.06840390879478828,0.06840390879478828,1.0
3050000,1.2320604,34.00699300699301,1349.0078180662777,0.035932288,-0.027972027972027972,-0.027972027972027972,1.0
3060000,1.2290148,31.686274509803923,1346.9676337932435,0.034267355,-0.0196078431372549,-0.0196078431372549,1.0
3070000,1.2276907,33.97552447552447,1347.1220277483123,-0.003495539,-0.06993006993006994,-0.06993006993006994,1.0
3080000,1.2328398,32.714765100671144,1339.5193777686802,0.0023786437,-0.06711409395973154,-0.06711409395973154,1.0
3090000,1.2312146,34.773381294964025,1328.4612775300304,-0.023976022,-0.05755395683453238,-0.05755395683453238,1.0
3100000,1.2299807,34.31802120141343,1340.6726714902309,0.037482493,0.12367491166077739,0.12367491166077739,1.0
3110000,1.2271796,31.993399339933994,1341.3249399609003,-0.010354437,-0.0231023102310231,-0.0231023102310231,1.0
3120000,1.2256112,35.481751824817515,1340.6860832684613,0.070041314,0.1386861313868613,0.1386861313868613,1.0
3130000,1.2271117,32.854729729729726,1346.8829825143255,0.100763105,0.14189189189189189,0.14189189189189189,1.0
3140000,1.2251502,33.56164383561644,1349.8701107216305,0.01879939,0.03424657534246575,0.03424657534246575,1.0
3150000,1.2238071,33.09310344827586,1348.5144684571521,0.04367408,0.006896551724137931,0.006896551724137931,1.0
3160000,1.2265358,34.069686411149824,1359.3253242281494,0.055764277,0.156794425087108,0.156794425087108,1.0
3170000,1.2221327,35.9368029739777,1359.0604194537646,0.034631718,-0.01858736059479554,-0.01858736059479554,1.0
3180000,1.2224488,33.04081632653061,1350.8761645492273,0.01868773,-0.027210884353741496,-0.027210884353741496,1.0
3190000,1.2205765,32.98639455782313,1345.4602555137437,0.048008915,-0.013605442176870748,-0.013605442176870748,1.0
3200000,1.2196144,35.96678966789668,1342.3318720066816,0.024115155,0.04059040590405904,0.04059040590405904,1.0
3210000,1.2174017,33.61245674740484,1341.772680705541,0.06447491,0.05190311418685121,0.05190311418685121,1.0
3220000,1.2218324,32.182724252491695,1337.2045150858319,-0.026124127,-0.07641196013289037,-0.07641196013289037,1.0
3230000,1.2169166,34.15438596491228,1327.4369022683936,-0.0047432925,-0.028169014084507043,-0.028169014084507043,1.0
3240000,1.218122,37.041825095057035,1329.6850955115283,0.059824605,0.03787878787878788,0.03787878787878788,1.0
3250000,1.2199233,37.55,1333.960085878096,0.02677786,-0.003861003861003861,-0.003861003861003861,1.0
3260000,1.2152507,38.856,1337.7657097264969,-0.009572643,0.04,0.04,1.0
3270000,1.2179303,36.93916349809886,1344.3712121179392,0.009699153,0.05303030303030303,0.05303030303030303,1.0
3280000,1.2144309,36.37586206896552,1341.9856598457,-0.012514033,-0.07692307692307693,-0.07692307692307693,1.0
3290000,1.2169938,37.15702479338843,1344.732612255903,0.063607246,0.10424710424710425,0.10424710424710425,1.0
3300000,1.2095623,34.150877192982456,1349.8777493028222,-0.023239357,-0.02456140350877193,-0.02456140350877193,1.0
3310000,1.2095431,33.333333333333336,1354.7971410354833,0.08786946,0.12714776632302405,0.12714776632302405,1.0
3320000,1.211136,38.59362549800797,1356.4851976265052,0.011460778,-0.01195219123505976,-0.01195219123505976,1.0
3330000,1.2106911,35.42028985507246,1357.5372782047089,0.016466027,0.043478260869565216,0.043478260869565216,1.0
3340000,1.2116576,35.922222222222224,1360.2073866037888,0.053380445,0.0962962962962963,0.0962962962962963,1.0
3350000,1.2081755,34.85304659498208,1355.53740363661,0.04773289,-0.025089605734767026,-0.025089605734767026,1.0
3360000,1.2043638,37.21455938697318,1352.926892958046,0.0456733,0.019157088122605363,0.019157088122605363,1.0
3370000,1.2113919,35.896678966789665,1351.1074299766872,0.04884529,0.04797047970479705,0.04797047970479705,1.0
3380000,1.2076935,36.6390977443609,1348.8028098935308,-0.01535688,0.03759398496240601,0.03759398496240601,1.0
3390000,1.2111596,41.92274678111588,1345.1850213581515,-0.015538362,-0.004291845493562232,-0.004291845493562232,1.0
3400000,1.2155156,34.02807017543859,1343.8022503469856,0.015017267,0.08771929824561403,0.08771929824561403,1.0
3410000,1.2043934,35.62271062271062,1348.826069666567,-0.0030722758,0.03296703296703297,0.03296703296703297,1.0
3420000,1.2044803,37.10266159695818,1347.5283274515637,-0.011549892,-0.04182509505703422,-0.04182509505703422,1.0
3430000,1.203621,37.13257575757576,1344.504568686289,-0.051990833,-0.06060606060606061,-0.06060606060606061,1.0
3440000,1.2105932,36.441947565543074,1340.6554188177722,-0.027351486,-0.003745318352059925,-0.003745318352059925,1.0
3450000,1.2079651,38.788844621513945,1339.3737147540655,-0.040354747,-0.06772908366533864,-0.06772908366533864,1.0
3460000,1.2067038,37.206896551724135,1336.1808088239857,-0.007746481,0.0038314176245210726,0.0038314176245210726,1.0
3470000,1.202182,36.32209737827716,1334.799321479259,-0.035385437,-0.10861423220973783,-0.10861423220973783,1.0
3480000,1.2068928,38.5234375,1331.0887669423216,0.01322338,0.0390625,0.0390625,1.0
3490000,1.2054204,32.47811447811448,1332.4093899880377,-0.009810481,0.050505050505050504,0.050505050505050504,1.0
3500000,1.203903,35.833333333333336,1346.3634372243757,-0.04954302,0.014814814814814815,0.014814814814814815,1.0
3510000,1.2036564,35.42335766423358,1346.019775624585,-0.05921501,-0.0364963503649635,-0.0364963503649635,1.0
3520000,1.2053294,36.438202247191015,1342.2836436399375,0.006354473,0.056179775280898875,0.056179775280898875,1.0
3530000,1.203556,37.41379310344828,1357.1961106421004,0.032763574,0.07279693486590039,0.07279693486590039,1.0
3540000,1.1992114,37.52509652509652,1356.9629126640857,-0.025237603,0.03474903474903475,0.03474903474903475,1.0
3550000,1.2014457,37.547892720306514,1363.353465319119,0.06971784,0.18773946360153257,0.18773946360153257,1.0
3560000,1.2016044,40.02040816326531,1369.3718315071005,0.0009824331,0.0,0.0,1.0
3570000,1.2056102,35.155797101449274,1368.3556001868544,-0.0030225303,0.061371841155234655,0.061371841155234655,1.0
3580000,1.201752,40.02066115702479,1373.0682276712964,0.041592445,0.049586776859504134,0.049586776859504134,1.0
3590000,1.2030447,35.30909090909091,1376.6865349033017,0.027499344,0.09818181818181818,0.09818181818181818,1.0
3600000,1.1993414,36.51310861423221,1371.4144194215073,-0.027254153,-0.09774436090225563,-0.09774436090225563,1.0
3610000,1.1970791,37.3206106870229,1368.920653749974,-0.042042136,-0.10687022900763359,-0.10687022900763359,1.0
3620000,1.1937248,40.086776859504134,1367.467802250234,-0.03831473,-0.13580246913580246,-0.13580246913580246,1.0
3630000,1.1982703,40.481327800829874,1366.4480925221253,0.0032802515,0.012448132780082987,0.012448132780082987,1.0
3640000,1.196609,41.21097046413502,1361.7846447930108,-0.06419432,-0.02109704641350211,-0.02109704641350211,1.0
3650000,1.1981543,37.57854406130268,1362.1705377352596,-0.050755665,0.03474903474903475,0.03474903474903475,1.0
3660000,1.1972141,40.785714285714285,1361.7760819977532,-0.03531277,-0.03333333333333333,-0.03333333333333333,1.0
3670000,1.197023,39.674418604651166,1357.939083288692,-0.03810712,-0.03643724696356275,-0.03643724696356275,1.0
3680000,1.1962192,40.69736842105263,1355.3876146047894,0.026761374,0.0794979079497908,0.0794979079497908,1.0
3690000,1.1984676,43.41777777777778,1360.1833707560263,0.0043713846,0.022222222222222223,0.022222222222222223,1.0
3700000,1.196151,41.03781512605042,1361.9774989955467,-0.004491084,-0.01680672268907563,-0.01680672268907563,1.0
3710000,1.1918175,39.04,1358.0706598654963,0.012672045,-0.068,-0.068,1.0
3720000,1.1973428,38.666666666666664,1351.4877720053291,0.02551206,0.023809523809523808,0.023809523809523808,1.0
3730000,1.1959198,37.298850574712645,1358.5125338021937,-0.0067809364,0.019157088122605363,0.019157088122605363,1.0
3740000,1.193084,40.43153526970954,1361.8581689044763,0.032740436,0.02074688796680498,0.02074688796680498,1.0
3750000,1.1899425,42.969565217391306,1363.493843419261,-0.024514712,-0.11304347826086956,-0.11304347826086956,1.0
3760000,1.1883235,39.6844262295082,1363.125982832193,-0.0047383164,-0.10655737704918032,-0.10655737704918032,1.0
3770000,1.1888447,41.22457627118644,1363.326575205658,0.02088209,0.00847457627118644,0.00847457627118644,1.0
3780000,1.1866938,42.666666666666664,1358.4117496028443,-0.042449404,-0.13043478260869565,-0.13043478260869565,1.0
3790000,1.185431,48.75879396984924,1353.6097322183407,-0.05450339,-0.08,-0.08,1.0
3800000,1.18666,38.79761904761905,1354.6694410020016,-0.011071865,0.015873015873015872,0.015873015873015872,1.0
3810000,1.1863375,36.41947565543071,1356.47467919185,0.004242891,-0.018726591760299626,-0.018726591760299626,1.0
3820000,1.1851726,44.067567567567565,1355.9208899488524,-0.022577712,-0.02702702702702703,-0.02702702702702703,1.0
3830000,1.187315,44.38636363636363,1356.9383003325636,-0.055229533,-0.05454545454545454,-0.05454545454545454,1.0
3840000,1.1872028,42.14592274678112,1353.1405911021836,0.006154292,-0.03862660944206009,-0.03862660944206009,1.0
3850000,1.1834217,39.82857142857143,1356.8197924603853,0.06327297,0.14285714285714285,0.14285714285714285,1.0
3860000,1.1862428,42.797356828193834,1363.8871973275466,0.01232245,0.11894273127753303,0.11894273127753303,1.0
3870000,1.1799549,43.48888888888889,1370.1848615629112,0.035341814,0.10222222222222223,0.10222222222222223,1.0
3880000,1.1828958,42.47391304347826,1371.0127526672181,-0.05637944,-0.06086956521739131,-0.06086956521739131,1.0
3890000,1.181974,41.65384615384615,1371.602158751435,0.04883414,0.06837606837606838,0.06837606837606838,1.0
3900000,1.1844894,40.489626556016596,1376.2821761343594,-0.015416043,0.04564315352697095,0.04564315352697095,1.0
3910000,1.181358,39.18072289156626,1377.313430273714,0.025512187,0.05220883534136546,0.05220883534136546,1.0
3920000,1.1827737,40.82083333333333,1372.6860100336194,0.023142993,0.09166666666666666,0.09166666666666666,1.0
3930000,1.1788018,35.69117647058823,1371.6436139483305,-0.009792177,-0.007352941176470588,-0.007352941176470588,1.0
3940000,1.1767987,39.50806451612903,1374.3104070162594,0.080174856,0.04838709677419355,0.04838709677419355,1.0
3950000,1.1794841,38.95180722891566,1367.5928936121547,0.062501974,0.04417670682730924,0.04417670682730924,1.0
3960000,1.1764605,42.15948275862069,1369.493981180359,0.069125324,0.06896551724137931,0.06896551724137931,1.0
3970000,1.1763803,42.986784140969164,1373.6499570460974,0.013045509,0.07488986784140969,0.07488986784140969,1.0
3980000,1.172818,45.035714285714285,1373.7445335135296,0.029414032,-0.02242152466367713,-0.02242152466367713,1.0
3990000,1.1766703,41.70044052863436,1376.3377712496708,0.011690813,0.05263157894736842,0.05263157894736842,1.0
4000000,1.1784917,43.96396396396396,1377.5733008099214,-0.0046704384,-0.04504504504504504,-0.04504504504504504,1.0
4010000,1.1719989,38.01556420233463,1369.3868692614199,-0.03674469,-0.0703125,-0.0703125,1.0
4020000,1.1769674,39.755102040816325,1367.3314810309964,0.01099857,0.008130081300813009,0.008130081300813009,1.0
4030000,1.1714312,41.782051282051285,1370.6281763738411,0.027595308,0.08547008547008547,0.08547008547008547,1.0
4040000,1.1692703,38.988,1371.463253974278,0.012900908,0.04,0.04,1.0
4050000,1.1670051,43.946188340807176,1372.3945077209212,0.00097653025,0.036036036036036036,0.036036036036036036,1.0
4060000,1.1652868,42.246808510638296,1372.426583425626,0.014579799,0.004366812227074236,0.004366812227074236,1.0
4070000,1.1726065,44.14746543778802,1372.440753657838,0.0061531696,-0.03571428571428571,-0.03571428571428571,1.0
4080000,1.169897,46.44347826086957,1373.7108202791644,0.03168306,0.0,0.0,1.0
4090000,1.1674327,40.77168949771689,1373.5777623782433,-0.004094329,0.06437768240343347,0.06437768240343347,1.0
4100000,1.1667527,42.951541850220266,1376.5663663750956,0.0115069,0.030837004405286344,0.030837004405286344,1.0
4110000,1.1654836,41.956896551724135,1374.5821487190533,-0.007656243,-0.017241379310344827,-0.017241379310344827,1.0
4120000,1.1651307,43.47787610619469,1372.1517745024692,0.063992225,0.12389380530973451,0.12389380530973451,1.0
4130000,1.166724,43.69506726457399,1375.3222255498601,0.0076010074,-0.004484304932735426,-0.004484304932735426,1.0
4140000,1.1678344,46.386792452830186,1372.2950061774075,0.011434539,-0.0660377358490566,-0.0660377358490566,1.0
4150000,1.1649433,43.566964285714285,1365.5691016632165,-0.023955567,-0.017857142857142856,-0.017857142857142856,1.0
4160000,1.1638068,45.82629107981221,1365.466254088403,-0.012909656,-0.0892018779342723,-0.0892018779342723,1.0
4170000,1.1610701,43.95495495495496,1369.2146952427213,-0.031277604,0.018018018018018018,0.018018018018018018,1.0
4180000,1.1627828,39.7520325203252,1370.0888129277348,0.03980492,0.04065040650406504,0.04065040650406504,1.0
4190000,1.1558281,43.64,1372.3813314479223,-0.0013299219,0.022222222222222223,0.022222222222222223,1.0
4200000,1.1630236,44.14545454545455,1377.8602451864108,-0.011902941,0.08181818181818182,0.08181818181818182,1.0
4210000,1.1572684,35.596363636363634,1377.8040095684585,0.019845942,0.06909090909090909,0.06909090909090909,1.0
4220000,1.1612588,38.798418972332016,1382.4106247248178,0.033602342,0.05138339920948617,0.05138339920948617,1.0
4230000,1.1559271,45.08256880733945,1387.343308320808,0.01304173,0.009174311926605505,0.009174311926605505,1.0
4240000,1.1550492,46.1875,1389.6650297393712,0.013142222,0.019230769230769232,0.019230769230769232,1.0
4250000,1.1572194,43.34513274336283,1387.4265259693861,-0.0051144026,-0.035398230088495575,-0.035398230088495575,1.0
4260000,1.1526841,45.20276497695853,1387.5148677164514,0.02262438,0.06912442396313365,0.06912442396313365,1.0
4270000,1.1502801,44.13574660633484,1388.4660930458037,-0.036204223,-0.09502262443438914,-0.09502262443438914,1.0
4280000,1.1501213,41.41525423728814,1387.0626160101324,-0.0082971165,0.00425531914893617,0.00425531914893617,1.0
4290000,1.1493032,41.87982832618026,1386.4442458965632,0.004009034,0.017094017094017096,0.017094017094017096,1.0
4300000,1.14501,47.760975609756095,1385.7780657502512,-0.030188333,-0.14146341463414633,-0.14146341463414633,1.0
4310000,1.1455685,40.33471074380165,1383.4779976844297,0.0014756706,-0.008264462809917356,-0.008264462809917356,1.0
4320000,1.144838,42.824561403508774,1385.2072392555604,0.012279272,0.05263157894736842,0.05263157894736842,1.0
4330000,1.1466624,51.83068783068783,1387.5257819555025,0.06504031,0.12169312169312169,0.12169312169312169,1.0
4340000,1.1510035,46.67619047619048,1383.9576579724048,0.015752764,0.009523809523809525,0.009523809523809525,1.0
4350000,1.1447262,49.47738693467337,1387.5622052071767,0.027434424,0.05527638190954774,0.05527638190954774,1.0
4360000,1.1462549,43.123893805309734,1387.4565553151542,-0.041992325,-0.04424778761061947,-0.04424778761061947,1.0
4370000,1.1457791,43.392070484581495,1383.7866955697207,0.00916523,0.06607929515418502,0.06607929515418502,1.0
4380000,1.1493733,47.75369458128079,1390.8775109668836,0.04199909,0.054187192118226604,0.054187192118226604,1.0
4390000,1.147061,41.94849785407725,1388.9682724016075,0.007951557,-0.030042918454935622,-0.030042918454935622,1.0
4400000,1.1424459,45.55813953488372,1389.459679375965,0.0034710309,-0.03255813953488372,-0.03255813953488372,1.0
4410000,1.1430346,38.94422310756972,1387.9343646187183,-0.06715494,-0.08366533864541832,-0.08366533864541832,1.0
4420000,1.1461208,46.44549763033175,1384.1549921854403,0.042922936,0.014218009478672985,0.014218009478672985,1.0
4430000,1.1424187,45.092592592592595,1382.2724318456046,-0.003460979,0.018518518518518517,0.018518518518518517,1.0
4440000,1.1435875,43.03964757709251,1390.6019452666185,0.030241033,0.013215859030837005,0.013215859030837005,1.0
4450000,1.143594,47.14150943396226,1386.8635016484548,-0.0034575213,-0.06341463414634146,-0.06341463414634146,1.0
4460000,1.1343774,49.183673469387756,1384.0451090504098,0.0032223212,0.014778325123152709,0.014778325123152709,1.0
4470000,1.1372782,48.05714285714286,1381.1919553623895,-0.08274984,-0.10552763819095477,-0.10552763819095477,1.0
4480000,1.1428275,39.755274261603375,1381.1835371506734,0.0027296701,0.06451612903225806,0.06451612903225806,1.0
4490000,1.1351016,45.55813953488372,1383.8270692856922,-0.035969842,-0.07906976744186046,-0.07906976744186046,1.0
4500000,1.1332604,49.19,1384.4966873776489,-0.04398078,0.08,0.08,1.0
4510000,1.1360633,39.30769230769231,1390.0283193806458,0.032087788,0.1417004048582996,0.1417004048582996,1.0
4520000,1.1287415,52.01587301587302,1394.1328893266514,-0.0053843367,-0.015873015873015872,-0.015873015873015872,1.0
4530000,1.1324027,45.15277777777778,1394.8788653902914,0.048157763,0.07407407407407407,0.07407407407407407,1.0
4540000,1.1303401,52.67914438502674,1396.6342128125295,0.047529425,0.10160427807486631,0.10160427807486631,1.0
4550000,1.1336684,41.956896551724135,1396.6493408567364,0.054681506,0.02586206896551724,0.02586206896551724,1.0
4560000,1.1282941,49.474747474747474,1396.4802662738243,0.07483959,0.0,0.0,1.0
4570000,1.1300563,43.848214285714285,1398.588438299404,0.09738118,0.06726457399103139,0.06726457399103139,1.0
4580000,1.1287315,47.64390243902439,1397.7709354510537,0.024936473,-0.038834951456310676,-0.038834951456310676,1.0
4590000,1.1319896,47.193236714975846,1395.8445859008764,0.05666028,-0.024154589371980676,-0.024154589371980676,1.0
4600000,1.1292384,48.5,1388.9212635295623,0.07156298,-0.04950495049504951,-0.04950495049504951,1.0
4610000,1.1311845,47.10576923076923,1390.7503836568503,0.10404598,0.10576923076923077,0.10576923076923077,1.0
4620000,1.1276675,43.72,1392.1852376333532,0.02675833,-0.04,-0.04,1.0
4630000,1.1274832,51.84126984126984,1392.9256819861382,0.015642757,0.047619047619047616,0.047619047619047616,1.0
4640000,1.1241002,53.20540540540541,1386.306535105912,0.09336549,0.02702702702702703,0.02702702702702703,1.0
4650000,1.1258725,50.37823834196891,1379.6600873751615,0.044044126,-0.05699481865284974,-0.05699481865284974,1.0
4660000,1.119333,54.66111111111111,1378.7691150907983,-0.018919403,-0.1,-0.1,1.0
4670000,1.1180197,54.226519337016576,1379.8229988492988,0.024625272,0.03867403314917127,0.03867403314917127,1.0
4680000,1.1181916,49.11,1378.6894020715522,0.028298149,0.07,0.07,1.0
4690000,1.1236696,52.575268817204304,1382.6977486764063,0.013156332,0.021505376344086023,0.021505376344086023,1.0
4700000,1.1232824,60.95705521472393,1383.3137693170504,0.015276002,0.07975460122699386,0.07975460122699386,1.0
4710000,1.1193966,42.66079295154185,1384.899045355167,0.030331265,0.022026431718061675,0.022026431718061675,1.0
4720000,1.1187881,53.016129032258064,1390.4976246576919,0.042946775,0.10752688172043011,0.10752688172043011,1.0
4730000,1.1147927,51.30569948186528,1392.3269708476155,0.023721356,-0.015544041450777202,-0.015544041450777202,1.0
4740000,1.1145211,57.28823529411765,1393.869619427544,0.037730224,0.10588235294117647,0.10588235294117647,1.0
4750000,1.119154,52.81182795698925,1395.7500706416242,0.06427249,0.06451612903225806,0.06451612903225806,1.0
4760000,1.1157879,46.50717703349282,1394.60946599803,-0.014592204,-0.07177033492822966,-0.07177033492822966,1.0
4770000,1.1168886,52.854838709677416,1395.7537669533708,-0.017614372,-0.03225806451612903,-0.03225806451612903,1.0
4780000,1.1133592,54.899441340782126,1390.849627511775,0.037460227,-0.01675977653631285,-0.01675977653631285,1.0
4790000,1.1127173,53.69945355191257,1390.6434554514606,-0.0067676143,-0.0273224043715847,-0.0273224043715847,1.0
4800000,1.1125544,54.737430167597765,1395.3183191145595,0.07470457,0.15083798882681565,0.15083798882681565,1.0
4810000,1.1114223,41.682203389830505,1398.608123619031,-0.009869287,-0.059322033898305086,-0.059322033898305086,1.0
4820000,1.1128879,56.94285714285714,1396.202621127174,0.027766682,0.08235294117647059,0.08235294117647059,1.0
4830000,1.1157956,49.6580310880829,1387.3847158084466,-0.025588043,-0.15151515151515152,-0.15151515151515152,1.0
4840000,1.1106317,60.0,1384.180952131889,0.0062534576,-0.006134969325153374,-0.006134969325153374,1.0
4850000,1.1074709,51.0919540229885,1379.4311882723396,-0.054087833,-0.12041884816753927,-0.12041884816753927,1.0
4860000,1.1109095,44.57534246575342,1381.156780219007,-0.023732549,-0.0502283105022831,-0.0502283105022831,1.0
4870000,1.1102779,51.67894736842105,1383.573800310804,0.012324672,0.05263157894736842,0.05263157894736842,1.0
4880000,1.1132402,50.08673469387755,1378.592801304448,-0.040164698,-0.09183673469387756,-0.09183673469387756,1.0
4890000,1.1108601,56.94186046511628,1381.475607512279,0.030201059,0.1511627906976744,0.1511627906976744,1.0
4900000,1.1103323,64.02580645161291,1385.583798696306,0.04290273,0.1038961038961039,0.1038961038961039,1.0
4910000,1.1082542,47.33009708737864,1391.851507412405,-0.020846486,0.024154589371980676,0.024154589371980676,1.0
4920000,1.1083859,51.463157894736845,1389.371287908293,-0.0046733874,-0.09473684210526316,-0.09473684210526316,1.0
4930000,1.1064267,52.98918918918919,1384.7561966829257,-0.008117854,-0.05945945945945946,-0.05945945945945946,1.0
4940000,1.1046946,69.54929577464789,1385.1763973928853,0.06222193,0.09859154929577464,0.09859154929577464,1.0
4950000,1.107491,56.58857142857143,1388.2563489274673,-0.034329835,-0.04,-0.04,1.0
